ID,Date,History,Datetime,category,Frequency,Horizon,SP
W38,2509,2997.73,1/26/2048,Macro,1,13,Weekly
W13,2509,1886.55,1/26/2048,Macro,1,13,Weekly
W14,2509,1881.50,1/26/2048,Macro,1,13,Weekly
W15,2509,2814.90,1/26/2048,Macro,1,13,Weekly
W16,2509,2814.90,1/26/2048,Macro,1,13,Weekly
W17,2509,11139.21,1/26/2048,Macro,1,13,Weekly
W18,2509,6937.27,1/26/2048,Macro,1,13,Weekly
W1,2510,40047.51,2/2/2048,Other,1,13,Weekly
W4,2510,3241.58,2/2/2048,Other,1,13,Weekly
W2,2510,4015.34,2/2/2048,Other,1,13,Weekly
W3,2510,8670.80,2/2/2048,Other,1,13,Weekly
W5,2510,1316.00,2/2/2048,Other,1,13,Weekly
W7,2510,3162.00,2/2/2048,Other,1,13,Weekly
W9,2510,6761.00,2/2/2048,Other,1,13,Weekly
W32,2510,4480.00,2/2/2048,Macro,1,13,Weekly
W33,2510,2255.40,2/2/2048,Macro,1,13,Weekly
W35,2510,1830.00,2/2/2048,Macro,1,13,Weekly
W22,2510,2690.00,2/2/2048,Macro,1,13,Weekly
W8,2510,2810.00,2/2/2048,Other,1,13,Weekly
W34,2510,1441.00,2/2/2048,Macro,1,13,Weekly
W6,2510,862.00,2/2/2048,Other,1,13,Weekly
W19,2510,2772.00,2/2/2048,Macro,1,13,Weekly
W20,2510,3521.00,2/2/2048,Macro,1,13,Weekly
W21,2510,3053.00,2/2/2048,Macro,1,13,Weekly
W23,2510,936.30,2/2/2048,Macro,1,13,Weekly
W24,2510,6157.00,2/2/2048,Macro,1,13,Weekly
W25,2510,1341.00,2/2/2048,Macro,1,13,Weekly
W26,2510,5038.00,2/2/2048,Macro,1,13,Weekly
W27,2510,3009.00,2/2/2048,Macro,1,13,Weekly
W28,2510,6112.00,2/2/2048,Macro,1,13,Weekly
W29,2510,1046.00,2/2/2048,Macro,1,13,Weekly
W30,2510,5615.00,2/2/2048,Macro,1,13,Weekly
W31,2510,1077.00,2/2/2048,Macro,1,13,Weekly
W10,2510,3229.59,2/2/2048,Other,1,13,Weekly
W11,2510,1424.01,2/2/2048,Other,1,13,Weekly
W36,2510,6717.10,2/2/2048,Macro,1,13,Weekly
W49,2510,2657.47,2/2/2048,Macro,1,13,Weekly
W50,2510,2659.56,2/2/2048,Macro,1,13,Weekly
W46,2510,2911.49,2/2/2048,Macro,1,13,Weekly
W41,2510,5773.30,2/2/2048,Macro,1,13,Weekly
W42,2510,5785.84,2/2/2048,Macro,1,13,Weekly
W43,2510,5779.57,2/2/2048,Macro,1,13,Weekly
W45,2510,2370.16,2/2/2048,Macro,1,13,Weekly
W47,2510,2368.30,2/2/2048,Macro,1,13,Weekly
W48,2510,2670.79,2/2/2048,Macro,1,13,Weekly
W39,2510,5165.01,2/2/2048,Macro,1,13,Weekly
W40,2510,5159.41,2/2/2048,Macro,1,13,Weekly
W44,2510,5153.81,2/2/2048,Macro,1,13,Weekly
W12,2510,1051.00,2/2/2048,Other,1,13,Weekly
W37,2510,2702.10,2/2/2048,Macro,1,13,Weekly
W38,2510,3012.44,2/2/2048,Macro,1,13,Weekly
W13,2510,1860.27,2/2/2048,Macro,1,13,Weekly
W14,2510,1835.49,2/2/2048,Macro,1,13,Weekly
W15,2510,2656.50,2/2/2048,Macro,1,13,Weekly
W16,2510,2656.50,2/2/2048,Macro,1,13,Weekly
W17,2510,11180.03,2/2/2048,Macro,1,13,Weekly
W18,2510,6876.83,2/2/2048,Macro,1,13,Weekly
W1,2511,38392.50,2/9/2048,Other,1,13,Weekly
W4,2511,2779.04,2/9/2048,Other,1,13,Weekly
W2,2511,3874.50,2/9/2048,Other,1,13,Weekly
W3,2511,8657.20,2/9/2048,Other,1,13,Weekly
W5,2511,1687.00,2/9/2048,Other,1,13,Weekly
W7,2511,3004.00,2/9/2048,Other,1,13,Weekly
W9,2511,7291.00,2/9/2048,Other,1,13,Weekly
W32,2511,5228.00,2/9/2048,Macro,1,13,Weekly
W33,2511,2223.60,2/9/2048,Macro,1,13,Weekly
W35,2511,1754.00,2/9/2048,Macro,1,13,Weekly
W22,2511,3480.00,2/9/2048,Macro,1,13,Weekly
W8,2511,2570.00,2/9/2048,Other,1,13,Weekly
W34,2511,1489.00,2/9/2048,Macro,1,13,Weekly
W6,2511,1540.00,2/9/2048,Other,1,13,Weekly
W19,2511,4095.00,2/9/2048,Macro,1,13,Weekly
W20,2511,3724.00,2/9/2048,Macro,1,13,Weekly
W21,2511,3478.00,2/9/2048,Macro,1,13,Weekly
W23,2511,889.80,2/9/2048,Macro,1,13,Weekly
W24,2511,8997.00,2/9/2048,Macro,1,13,Weekly
W25,2511,1516.00,2/9/2048,Macro,1,13,Weekly
W26,2511,4963.00,2/9/2048,Macro,1,13,Weekly
W27,2511,2613.00,2/9/2048,Macro,1,13,Weekly
W28,2511,5841.00,2/9/2048,Macro,1,13,Weekly
W29,2511,1332.00,2/9/2048,Macro,1,13,Weekly
W30,2511,4873.00,2/9/2048,Macro,1,13,Weekly
W31,2511,1066.00,2/9/2048,Macro,1,13,Weekly
W10,2511,4175.58,2/9/2048,Other,1,13,Weekly
W11,2511,1205.08,2/9/2048,Other,1,13,Weekly
W36,2511,8133.50,2/9/2048,Macro,1,13,Weekly
W49,2511,2705.96,2/9/2048,Macro,1,13,Weekly
W50,2511,2707.65,2/9/2048,Macro,1,13,Weekly
W46,2511,2987.27,2/9/2048,Macro,1,13,Weekly
W41,2511,5794.20,2/9/2048,Macro,1,13,Weekly
W42,2511,5805.88,2/9/2048,Macro,1,13,Weekly
W43,2511,5800.04,2/9/2048,Macro,1,13,Weekly
W45,2511,2390.23,2/9/2048,Macro,1,13,Weekly
W47,2511,2388.74,2/9/2048,Macro,1,13,Weekly
W48,2511,2688.20,2/9/2048,Macro,1,13,Weekly
W39,2511,5188.92,2/9/2048,Macro,1,13,Weekly
W40,2511,5183.70,2/9/2048,Macro,1,13,Weekly
W44,2511,5178.48,2/9/2048,Macro,1,13,Weekly
W12,2511,1043.00,2/9/2048,Other,1,13,Weekly
W37,2511,2709.90,2/9/2048,Macro,1,13,Weekly
W38,2511,3007.04,2/9/2048,Macro,1,13,Weekly
W13,2511,2008.72,2/9/2048,Macro,1,13,Weekly
W14,2511,1987.44,2/9/2048,Macro,1,13,Weekly
W15,2511,2485.75,2/9/2048,Macro,1,13,Weekly
W16,2511,2485.75,2/9/2048,Macro,1,13,Weekly
W17,2511,11179.79,2/9/2048,Macro,1,13,Weekly
W18,2511,6876.52,2/9/2048,Macro,1,13,Weekly
W1,2512,38392.50,2/16/2048,Other,1,13,Weekly
W4,2512,2806.39,2/16/2048,Other,1,13,Weekly
W2,2512,3804.00,2/16/2048,Other,1,13,Weekly
W3,2512,8885.40,2/16/2048,Other,1,13,Weekly
W5,2512,1743.00,2/16/2048,Other,1,13,Weekly
W7,2512,2561.00,2/16/2048,Other,1,13,Weekly
W9,2512,6676.00,2/16/2048,Other,1,13,Weekly
W32,2512,4551.00,2/16/2048,Macro,1,13,Weekly
W33,2512,1997.10,2/16/2048,Macro,1,13,Weekly
W35,2512,1485.00,2/16/2048,Macro,1,13,Weekly
W22,2512,2920.00,2/16/2048,Macro,1,13,Weekly
W8,2512,2780.00,2/16/2048,Other,1,13,Weekly
W34,2512,1300.00,2/16/2048,Macro,1,13,Weekly
W6,2512,862.00,2/16/2048,Other,1,13,Weekly
W19,2512,3382.00,2/16/2048,Macro,1,13,Weekly
W20,2512,3994.00,2/16/2048,Macro,1,13,Weekly
W21,2512,2533.00,2/16/2048,Macro,1,13,Weekly
W23,2512,1049.10,2/16/2048,Macro,1,13,Weekly
W24,2512,8409.00,2/16/2048,Macro,1,13,Weekly
W25,2512,1859.00,2/16/2048,Macro,1,13,Weekly
W26,2512,4061.00,2/16/2048,Macro,1,13,Weekly
W27,2512,2223.00,2/16/2048,Macro,1,13,Weekly
W28,2512,4138.00,2/16/2048,Macro,1,13,Weekly
W29,2512,1052.00,2/16/2048,Macro,1,13,Weekly
W30,2512,4277.00,2/16/2048,Macro,1,13,Weekly
W31,2512,1092.00,2/16/2048,Macro,1,13,Weekly
W10,2512,4175.58,2/16/2048,Other,1,13,Weekly
W11,2512,1035.87,2/16/2048,Other,1,13,Weekly
W36,2512,6842.90,2/16/2048,Macro,1,13,Weekly
W49,2512,2778.43,2/16/2048,Macro,1,13,Weekly
W50,2512,2779.87,2/16/2048,Macro,1,13,Weekly
W46,2512,2959.44,2/16/2048,Macro,1,13,Weekly
W41,2512,5708.69,2/16/2048,Macro,1,13,Weekly
W42,2512,5716.81,2/16/2048,Macro,1,13,Weekly
W43,2512,5712.75,2/16/2048,Macro,1,13,Weekly
W45,2512,2490.03,2/16/2048,Macro,1,13,Weekly
W47,2512,2488.74,2/16/2048,Macro,1,13,Weekly
W48,2512,2727.23,2/16/2048,Macro,1,13,Weekly
W39,2512,5152.14,2/16/2048,Macro,1,13,Weekly
W40,2512,5148.48,2/16/2048,Macro,1,13,Weekly
W44,2512,5144.82,2/16/2048,Macro,1,13,Weekly
W12,2512,1036.00,2/16/2048,Other,1,13,Weekly
W37,2512,2733.70,2/16/2048,Macro,1,13,Weekly
W38,2512,3042.20,2/16/2048,Macro,1,13,Weekly
W13,2512,2099.50,2/16/2048,Macro,1,13,Weekly
W14,2512,2094.68,2/16/2048,Macro,1,13,Weekly
W15,2512,2970.54,2/16/2048,Macro,1,13,Weekly
W16,2512,2970.54,2/16/2048,Macro,1,13,Weekly
W17,2512,11474.66,2/16/2048,Macro,1,13,Weekly
W18,2512,6589.99,2/16/2048,Macro,1,13,Weekly
W1,2513,37764.50,2/23/2048,Other,1,13,Weekly
W4,2513,3155.66,2/23/2048,Other,1,13,Weekly
W2,2513,3678.44,2/23/2048,Other,1,13,Weekly
W3,2513,8899.30,2/23/2048,Other,1,13,Weekly
W5,2513,2098.00,2/23/2048,Other,1,13,Weekly
W7,2513,2328.00,2/23/2048,Other,1,13,Weekly
W9,2513,6862.00,2/23/2048,Other,1,13,Weekly
W32,2513,4291.00,2/23/2048,Macro,1,13,Weekly
W33,2513,1827.90,2/23/2048,Macro,1,13,Weekly
W35,2513,1229.00,2/23/2048,Macro,1,13,Weekly
W22,2513,3010.00,2/23/2048,Macro,1,13,Weekly
W8,2513,2470.00,2/23/2048,Other,1,13,Weekly
W34,2513,1261.00,2/23/2048,Macro,1,13,Weekly
W6,2513,750.00,2/23/2048,Other,1,13,Weekly
W19,2513,3003.00,2/23/2048,Macro,1,13,Weekly
W20,2513,3605.00,2/23/2048,Macro,1,13,Weekly
W21,2513,2848.00,2/23/2048,Macro,1,13,Weekly
W23,2513,883.20,2/23/2048,Macro,1,13,Weekly
W24,2513,6440.00,2/23/2048,Macro,1,13,Weekly
W25,2513,1533.00,2/23/2048,Macro,1,13,Weekly
W26,2513,3277.00,2/23/2048,Macro,1,13,Weekly
W27,2513,2100.00,2/23/2048,Macro,1,13,Weekly
W28,2513,3092.00,2/23/2048,Macro,1,13,Weekly
W29,2513,949.00,2/23/2048,Macro,1,13,Weekly
W30,2513,4587.00,2/23/2048,Macro,1,13,Weekly
W31,2513,1207.00,2/23/2048,Macro,1,13,Weekly
W10,2513,4175.58,2/23/2048,Other,1,13,Weekly
W11,2513,1082.57,2/23/2048,Other,1,13,Weekly
W36,2513,7501.90,2/23/2048,Macro,1,13,Weekly
W49,2513,2796.48,2/23/2048,Macro,1,13,Weekly
W50,2513,2798.15,2/23/2048,Macro,1,13,Weekly
W46,2513,2969.68,2/23/2048,Macro,1,13,Weekly
W41,2513,5695.45,2/23/2048,Macro,1,13,Weekly
W42,2513,5704.51,2/23/2048,Macro,1,13,Weekly
W43,2513,5699.98,2/23/2048,Macro,1,13,Weekly
W45,2513,2550.73,2/23/2048,Macro,1,13,Weekly
W47,2513,2549.21,2/23/2048,Macro,1,13,Weekly
W48,2513,2807.36,2/23/2048,Macro,1,13,Weekly
W39,2513,5160.58,2/23/2048,Macro,1,13,Weekly
W40,2513,5156.49,2/23/2048,Macro,1,13,Weekly
W44,2513,5152.39,2/23/2048,Macro,1,13,Weekly
W12,2513,1092.00,2/23/2048,Other,1,13,Weekly
W37,2513,2744.90,2/23/2048,Macro,1,13,Weekly
W38,2513,3004.98,2/23/2048,Macro,1,13,Weekly
W13,2513,2213.46,2/23/2048,Macro,1,13,Weekly
W14,2513,2183.61,2/23/2048,Macro,1,13,Weekly
W15,2513,3061.71,2/23/2048,Macro,1,13,Weekly
W16,2513,3061.71,2/23/2048,Macro,1,13,Weekly
W17,2513,11474.42,2/23/2048,Macro,1,13,Weekly
W18,2513,6589.67,2/23/2048,Macro,1,13,Weekly
W1,2514,37764.50,3/1/2048,Other,1,13,Weekly
W4,2514,2779.25,3/1/2048,Other,1,13,Weekly
W2,2514,3874.46,3/1/2048,Other,1,13,Weekly
W3,2514,8807.80,3/1/2048,Other,1,13,Weekly
W5,2514,1563.00,3/1/2048,Other,1,13,Weekly
W7,2514,2746.00,3/1/2048,Other,1,13,Weekly
W9,2514,6514.00,3/1/2048,Other,1,13,Weekly
W32,2514,5335.00,3/1/2048,Macro,1,13,Weekly
W33,2514,1594.10,3/1/2048,Macro,1,13,Weekly
W35,2514,1229.00,3/1/2048,Macro,1,13,Weekly
W22,2514,3160.00,3/1/2048,Macro,1,13,Weekly
W8,2514,1980.00,3/1/2048,Other,1,13,Weekly
W34,2514,1273.00,3/1/2048,Macro,1,13,Weekly
W6,2514,720.00,3/1/2048,Other,1,13,Weekly
W19,2514,3130.00,3/1/2048,Macro,1,13,Weekly
W20,2514,3902.00,3/1/2048,Macro,1,13,Weekly
W21,2514,2467.00,3/1/2048,Macro,1,13,Weekly
W23,2514,898.20,3/1/2048,Macro,1,13,Weekly
W24,2514,6086.00,3/1/2048,Macro,1,13,Weekly
W25,2514,1527.00,3/1/2048,Macro,1,13,Weekly
W26,2514,3169.00,3/1/2048,Macro,1,13,Weekly
W27,2514,1947.00,3/1/2048,Macro,1,13,Weekly
W28,2514,2860.00,3/1/2048,Macro,1,13,Weekly
W29,2514,847.00,3/1/2048,Macro,1,13,Weekly
W30,2514,3978.00,3/1/2048,Macro,1,13,Weekly
W31,2514,1603.00,3/1/2048,Macro,1,13,Weekly
W10,2514,4175.58,3/1/2048,Other,1,13,Weekly
W11,2514,965.59,3/1/2048,Other,1,13,Weekly
W36,2514,6726.70,3/1/2048,Macro,1,13,Weekly
W49,2514,2902.96,3/1/2048,Macro,1,13,Weekly
W50,2514,2904.73,3/1/2048,Macro,1,13,Weekly
W46,2514,3070.97,3/1/2048,Macro,1,13,Weekly
W41,2514,5653.53,3/1/2048,Macro,1,13,Weekly
W42,2514,5667.20,3/1/2048,Macro,1,13,Weekly
W43,2514,5660.37,3/1/2048,Macro,1,13,Weekly
W45,2514,2589.35,3/1/2048,Macro,1,13,Weekly
W47,2514,2587.77,3/1/2048,Macro,1,13,Weekly
W48,2514,2866.04,3/1/2048,Macro,1,13,Weekly
W39,2514,5147.79,3/1/2048,Macro,1,13,Weekly
W40,2514,5141.58,3/1/2048,Macro,1,13,Weekly
W44,2514,5135.37,3/1/2048,Macro,1,13,Weekly
W12,2514,1085.00,3/1/2048,Other,1,13,Weekly
W37,2514,2750.50,3/1/2048,Macro,1,13,Weekly
W38,2514,2983.88,3/1/2048,Macro,1,13,Weekly
W13,2514,2009.43,3/1/2048,Macro,1,13,Weekly
W14,2514,1976.95,3/1/2048,Macro,1,13,Weekly
W15,2514,2771.68,3/1/2048,Macro,1,13,Weekly
W16,2514,2771.68,3/1/2048,Macro,1,13,Weekly
W17,2514,11252.22,3/1/2048,Macro,1,13,Weekly
W18,2514,6493.02,3/1/2048,Macro,1,13,Weekly
W1,2515,40909.19,3/8/2048,Other,1,13,Weekly
W4,2515,2602.42,3/8/2048,Other,1,13,Weekly
W2,2515,4043.23,3/8/2048,Other,1,13,Weekly
W3,2515,8808.10,3/8/2048,Other,1,13,Weekly
W5,2515,1562.00,3/8/2048,Other,1,13,Weekly
W7,2515,2660.00,3/8/2048,Other,1,13,Weekly
W9,2515,7326.00,3/8/2048,Other,1,13,Weekly
W32,2515,6080.00,3/8/2048,Macro,1,13,Weekly
W33,2515,1941.90,3/8/2048,Macro,1,13,Weekly
W35,2515,1165.00,3/8/2048,Macro,1,13,Weekly
W22,2515,2860.00,3/8/2048,Macro,1,13,Weekly
W8,2515,1700.00,3/8/2048,Other,1,13,Weekly
W34,2515,1397.00,3/8/2048,Macro,1,13,Weekly
W6,2515,633.00,3/8/2048,Other,1,13,Weekly
W19,2515,3508.00,3/8/2048,Macro,1,13,Weekly
W20,2515,4064.00,3/8/2048,Macro,1,13,Weekly
W21,2515,3037.00,3/8/2048,Macro,1,13,Weekly
W23,2515,866.20,3/8/2048,Macro,1,13,Weekly
W24,2515,6081.00,3/8/2048,Macro,1,13,Weekly
W25,2515,583.00,3/8/2048,Macro,1,13,Weekly
W26,2515,3499.00,3/8/2048,Macro,1,13,Weekly
W27,2515,2264.00,3/8/2048,Macro,1,13,Weekly
W28,2515,2420.00,3/8/2048,Macro,1,13,Weekly
W29,2515,929.00,3/8/2048,Macro,1,13,Weekly
W30,2515,3617.00,3/8/2048,Macro,1,13,Weekly
W31,2515,1020.00,3/8/2048,Macro,1,13,Weekly
W10,2515,4175.58,3/8/2048,Other,1,13,Weekly
W11,2515,957.37,3/8/2048,Other,1,13,Weekly
W36,2515,10146.70,3/8/2048,Macro,1,13,Weekly
W49,2515,2843.66,3/8/2048,Macro,1,13,Weekly
W50,2515,2845.89,3/8/2048,Macro,1,13,Weekly
W46,2515,3143.19,3/8/2048,Macro,1,13,Weekly
W41,2515,5599.17,3/8/2048,Macro,1,13,Weekly
W42,2515,5606.35,3/8/2048,Macro,1,13,Weekly
W43,2515,5602.76,3/8/2048,Macro,1,13,Weekly
W45,2515,2536.90,3/8/2048,Macro,1,13,Weekly
W47,2515,2534.91,3/8/2048,Macro,1,13,Weekly
W48,2515,2955.31,3/8/2048,Macro,1,13,Weekly
W39,2515,5148.64,3/8/2048,Macro,1,13,Weekly
W40,2515,5145.34,3/8/2048,Macro,1,13,Weekly
W44,2515,5142.04,3/8/2048,Macro,1,13,Weekly
W12,2515,1078.00,3/8/2048,Other,1,13,Weekly
W37,2515,2847.80,3/8/2048,Macro,1,13,Weekly
W38,2515,3127.03,3/8/2048,Macro,1,13,Weekly
W13,2515,1844.49,3/8/2048,Macro,1,13,Weekly
W14,2515,1840.54,3/8/2048,Macro,1,13,Weekly
W15,2515,2652.99,3/8/2048,Macro,1,13,Weekly
W16,2515,2652.99,3/8/2048,Macro,1,13,Weekly
W17,2515,11252.05,3/8/2048,Macro,1,13,Weekly
W18,2515,6492.78,3/8/2048,Macro,1,13,Weekly
W1,2516,40909.19,3/15/2048,Other,1,13,Weekly
W4,2516,2480.32,3/15/2048,Other,1,13,Weekly
W2,2516,4138.61,3/15/2048,Other,1,13,Weekly
W3,2516,8999.50,3/15/2048,Other,1,13,Weekly
W5,2516,1691.00,3/15/2048,Other,1,13,Weekly
W7,2516,3552.00,3/15/2048,Other,1,13,Weekly
W9,2516,8498.00,3/15/2048,Other,1,13,Weekly
W32,2516,5226.00,3/15/2048,Macro,1,13,Weekly
W33,2516,2244.60,3/15/2048,Macro,1,13,Weekly
W35,2516,2080.00,3/15/2048,Macro,1,13,Weekly
W22,2516,3040.00,3/15/2048,Macro,1,13,Weekly
W8,2516,2390.00,3/15/2048,Other,1,13,Weekly
W34,2516,1606.00,3/15/2048,Macro,1,13,Weekly
W6,2516,730.00,3/15/2048,Other,1,13,Weekly
W19,2516,3347.00,3/15/2048,Macro,1,13,Weekly
W20,2516,5107.00,3/15/2048,Macro,1,13,Weekly
W21,2516,3104.00,3/15/2048,Macro,1,13,Weekly
W23,2516,926.90,3/15/2048,Macro,1,13,Weekly
W24,2516,6246.00,3/15/2048,Macro,1,13,Weekly
W25,2516,1646.00,3/15/2048,Macro,1,13,Weekly
W26,2516,3100.00,3/15/2048,Macro,1,13,Weekly
W27,2516,1953.00,3/15/2048,Macro,1,13,Weekly
W28,2516,2822.00,3/15/2048,Macro,1,13,Weekly
W29,2516,1002.00,3/15/2048,Macro,1,13,Weekly
W30,2516,4708.00,3/15/2048,Macro,1,13,Weekly
W31,2516,835.00,3/15/2048,Macro,1,13,Weekly
W10,2516,4087.48,3/15/2048,Other,1,13,Weekly
W11,2516,1084.85,3/15/2048,Other,1,13,Weekly
W36,2516,5028.50,3/15/2048,Macro,1,13,Weekly
W49,2516,2856.55,3/15/2048,Macro,1,13,Weekly
W50,2516,2858.14,3/15/2048,Macro,1,13,Weekly
W46,2516,3233.40,3/15/2048,Macro,1,13,Weekly
W41,2516,5627.05,3/15/2048,Macro,1,13,Weekly
W42,2516,5634.81,3/15/2048,Macro,1,13,Weekly
W43,2516,5630.93,3/15/2048,Macro,1,13,Weekly
W45,2516,2529.55,3/15/2048,Macro,1,13,Weekly
W47,2516,2528.14,3/15/2048,Macro,1,13,Weekly
W48,2516,2966.12,3/15/2048,Macro,1,13,Weekly
W39,2516,5151.12,3/15/2048,Macro,1,13,Weekly
W40,2516,5147.58,3/15/2048,Macro,1,13,Weekly
W44,2516,5144.03,3/15/2048,Macro,1,13,Weekly
W12,2516,1071.00,3/15/2048,Other,1,13,Weekly
W37,2516,2847.80,3/15/2048,Macro,1,13,Weekly
W38,2516,3127.31,3/15/2048,Macro,1,13,Weekly
W13,2516,1760.30,3/15/2048,Macro,1,13,Weekly
W14,2516,1813.66,3/15/2048,Macro,1,13,Weekly
W15,2516,2896.15,3/15/2048,Macro,1,13,Weekly
W16,2516,2896.15,3/15/2048,Macro,1,13,Weekly
W17,2516,11251.87,3/15/2048,Macro,1,13,Weekly
W18,2516,6492.55,3/15/2048,Macro,1,13,Weekly
W1,2517,40439.19,3/22/2048,Other,1,13,Weekly
W4,2517,2397.48,3/22/2048,Other,1,13,Weekly
W2,2517,4062.67,3/22/2048,Other,1,13,Weekly
W3,2517,9013.20,3/22/2048,Other,1,13,Weekly
W5,2517,2047.00,3/22/2048,Other,1,13,Weekly
W7,2517,3337.00,3/22/2048,Other,1,13,Weekly
W9,2517,7021.00,3/22/2048,Other,1,13,Weekly
W32,2517,4196.00,3/22/2048,Macro,1,13,Weekly
W33,2517,1688.00,3/22/2048,Macro,1,13,Weekly
W35,2517,1301.00,3/22/2048,Macro,1,13,Weekly
W22,2517,3560.00,3/22/2048,Macro,1,13,Weekly
W8,2517,1760.00,3/22/2048,Other,1,13,Weekly
W34,2517,1618.00,3/22/2048,Macro,1,13,Weekly
W6,2517,762.00,3/22/2048,Other,1,13,Weekly
W19,2517,4131.00,3/22/2048,Macro,1,13,Weekly
W20,2517,7110.00,3/22/2048,Macro,1,13,Weekly
W21,2517,2748.00,3/22/2048,Macro,1,13,Weekly
W23,2517,1037.40,3/22/2048,Macro,1,13,Weekly
W24,2517,6563.00,3/22/2048,Macro,1,13,Weekly
W25,2517,1469.00,3/22/2048,Macro,1,13,Weekly
W26,2517,4567.00,3/22/2048,Macro,1,13,Weekly
W27,2517,3933.00,3/22/2048,Macro,1,13,Weekly
W28,2517,6293.00,3/22/2048,Macro,1,13,Weekly
W29,2517,1125.00,3/22/2048,Macro,1,13,Weekly
W30,2517,4546.00,3/22/2048,Macro,1,13,Weekly
W31,2517,960.00,3/22/2048,Macro,1,13,Weekly
W10,2517,4087.48,3/22/2048,Other,1,13,Weekly
W11,2517,952.33,3/22/2048,Other,1,13,Weekly
W36,2517,5435.10,3/22/2048,Macro,1,13,Weekly
W49,2517,2862.60,3/22/2048,Macro,1,13,Weekly
W50,2517,2864.33,3/22/2048,Macro,1,13,Weekly
W46,2517,3313.45,3/22/2048,Macro,1,13,Weekly
W41,2517,5666.37,3/22/2048,Macro,1,13,Weekly
W42,2517,5677.32,3/22/2048,Macro,1,13,Weekly
W43,2517,5671.85,3/22/2048,Macro,1,13,Weekly
W45,2517,2556.98,3/22/2048,Macro,1,13,Weekly
W47,2517,2555.44,3/22/2048,Macro,1,13,Weekly
W48,2517,3053.65,3/22/2048,Macro,1,13,Weekly
W39,2517,5176.73,3/22/2048,Macro,1,13,Weekly
W40,2517,5171.74,3/22/2048,Macro,1,13,Weekly
W44,2517,5166.75,3/22/2048,Macro,1,13,Weekly
W12,2517,1064.00,3/22/2048,Other,1,13,Weekly
W37,2517,2844.60,3/22/2048,Macro,1,13,Weekly
W38,2517,3120.10,3/22/2048,Macro,1,13,Weekly
W13,2517,1829.07,3/22/2048,Macro,1,13,Weekly
W14,2517,1786.87,3/22/2048,Macro,1,13,Weekly
W15,2517,2788.47,3/22/2048,Macro,1,13,Weekly
W16,2517,2788.47,3/22/2048,Macro,1,13,Weekly
W17,2517,11251.70,3/22/2048,Macro,1,13,Weekly
W18,2517,6492.32,3/22/2048,Macro,1,13,Weekly
W1,2518,40439.19,3/29/2048,Other,1,13,Weekly
W4,2518,2535.33,3/29/2048,Other,1,13,Weekly
W2,2518,4025.17,3/29/2048,Other,1,13,Weekly
W3,2518,8856.20,3/29/2048,Other,1,13,Weekly
W5,2518,1844.00,3/29/2048,Other,1,13,Weekly
W7,2518,2698.00,3/29/2048,Other,1,13,Weekly
W9,2518,6262.00,3/29/2048,Other,1,13,Weekly
W32,2518,4258.00,3/29/2048,Macro,1,13,Weekly
W33,2518,1513.00,3/29/2048,Macro,1,13,Weekly
W35,2518,1283.00,3/29/2048,Macro,1,13,Weekly
W22,2518,3250.00,3/29/2048,Macro,1,13,Weekly
W8,2518,2200.00,3/29/2048,Other,1,13,Weekly
W34,2518,1561.00,3/29/2048,Macro,1,13,Weekly
W6,2518,660.00,3/29/2048,Other,1,13,Weekly
W19,2518,3385.00,3/29/2048,Macro,1,13,Weekly
W20,2518,5897.00,3/29/2048,Macro,1,13,Weekly
W21,2518,2684.00,3/29/2048,Macro,1,13,Weekly
W23,2518,929.40,3/29/2048,Macro,1,13,Weekly
W24,2518,6648.00,3/29/2048,Macro,1,13,Weekly
W25,2518,1180.00,3/29/2048,Macro,1,13,Weekly
W26,2518,3523.00,3/29/2048,Macro,1,13,Weekly
W27,2518,1903.00,3/29/2048,Macro,1,13,Weekly
W28,2518,2955.00,3/29/2048,Macro,1,13,Weekly
W29,2518,1188.00,3/29/2048,Macro,1,13,Weekly
W30,2518,3549.00,3/29/2048,Macro,1,13,Weekly
W31,2518,881.00,3/29/2048,Macro,1,13,Weekly
W10,2518,4087.48,3/29/2048,Other,1,13,Weekly
W11,2518,906.22,3/29/2048,Other,1,13,Weekly
W36,2518,7003.00,3/29/2048,Macro,1,13,Weekly
W49,2518,2891.46,3/29/2048,Macro,1,13,Weekly
W50,2518,2893.50,3/29/2048,Macro,1,13,Weekly
W46,2518,3444.82,3/29/2048,Macro,1,13,Weekly
W41,2518,5687.48,3/29/2048,Macro,1,13,Weekly
W42,2518,5698.29,3/29/2048,Macro,1,13,Weekly
W43,2518,5692.89,3/29/2048,Macro,1,13,Weekly
W45,2518,2586.02,3/29/2048,Macro,1,13,Weekly
W47,2518,2584.20,3/29/2048,Macro,1,13,Weekly
W48,2518,3101.10,3/29/2048,Macro,1,13,Weekly
W39,2518,5208.20,3/29/2048,Macro,1,13,Weekly
W40,2518,5203.26,3/29/2048,Macro,1,13,Weekly
W44,2518,5198.32,3/29/2048,Macro,1,13,Weekly
W12,2518,1057.00,3/29/2048,Other,1,13,Weekly
W37,2518,2843.70,3/29/2048,Macro,1,13,Weekly
W38,2518,3160.91,3/29/2048,Macro,1,13,Weekly
W13,2518,1859.09,3/29/2048,Macro,1,13,Weekly
W14,2518,1858.38,3/29/2048,Macro,1,13,Weekly
W15,2518,3536.93,3/29/2048,Macro,1,13,Weekly
W16,2518,3536.93,3/29/2048,Macro,1,13,Weekly
